Time,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount,Class
139426,-0.144705189,0.859450156,0.558931078,-0.011244283,0.740218386,-0.895979763,1.068819199,-0.497344736,-0.168114867,0.174322935,-0.562133657,0.47665851,0.981461716,-0.183808566,0.192894543,-0.774508129,-0.091891747,-0.818871317,1.032632916,0.196847024,-0.229885319,-0.218872383,0.025464215,0.03007907,-0.998605633,0.229593405,0.151703167,0.039002896,4.46,0
139426,2.286920056,-1.602830604,-2.357395977,-2.600304846,1.170954237,3.431215344,-1.62899773,0.799675222,-1.403274313,1.595996423,-0.219502819,-0.722636653,0.314548345,-0.206189636,0.187100621,-0.708705342,0.43554772,-0.288056522,-0.258213253,-0.364042488,-0.169995547,-0.073290399,0.26813671,0.686894696,-0.128254643,-0.140301738,0.028661825,-0.057731196,15,0
139426,-0.284866968,0.247521156,0.162264525,-0.600450584,1.188615805,0.551679881,0.58975602,0.286206735,0.241519446,-0.768674039,-0.990743385,-0.350262304,-1.423884521,0.310128185,-0.218547344,-1.418893823,0.762980371,-1.638742005,-1.105884787,-0.30509917,0.348260471,1.263271316,-0.100635561,-1.06049834,-0.740023476,0.692716468,0.193377767,0.190259472,11.5,0
139427,1.938832181,-0.53475788,-0.373827769,0.321188314,-0.610777006,0.081096306,-0.822708339,0.230803439,1.340699345,0.024188478,0.560329667,0.63168839,-0.919083635,0.177816372,-0.079125518,0.331612352,-0.704443688,0.83412974,0.060785859,-0.242896902,0.231138174,0.801808512,0.158498786,0.761815803,-0.1456706,-0.265817985,0.026699924,-0.041087313,9.99,0
139427,-0.458137552,1.519790643,-0.641343774,0.420225949,0.709561728,-0.893061665,0.843739273,-0.703856594,-0.640931952,-0.57992542,-1.345219121,0.358324253,0.008259948,0.68896229,-1.050172938,-0.583757906,-0.054117403,-0.491787471,-0.414158564,-0.53047938,0.92549996,0.262220078,-0.126833517,-0.08908561,0.265793944,-0.551867048,-0.022191131,-0.028546886,3.99,0
139428,2.017852007,0.048269849,-1.622316543,0.354405571,0.303161904,-0.684480174,0.027102496,-0.051457297,0.354888269,-0.183801772,1.148115997,0.428406983,-0.934418919,-0.461141996,-0.412219201,0.499570133,0.341205527,0.234733742,0.277677431,-0.206969,-0.310606582,-0.869980339,0.360907503,0.645680104,-0.343119203,0.145506086,-0.072072003,-0.040584641,1.98,0
139428,1.980979792,-1.22543631,-1.176792792,-0.909440476,-0.751521845,-0.496532735,-0.607276034,-0.091391624,-0.334874672,0.908043573,0.519602716,-0.22803927,-0.513887323,0.087799017,-0.616284346,1.1670257,-0.030698203,-0.869292555,0.969583671,0.130257131,0.275338951,0.582706465,0.01608405,-0.451266795,-0.105403454,-0.160230436,-0.040218865,-0.0556013,109.91,0
139429,2.12826053,-1.006688571,-0.299096499,-0.789312029,-1.27936571,-0.712126596,-1.046216033,-0.072041251,0.201710764,0.702845054,-0.805127646,-0.559136637,-0.078769448,-0.429711703,0.323162595,1.265339445,0.158966237,-1.462060049,0.535086794,-0.037449804,0.006308798,0.018022654,0.359937337,-0.112772717,-0.509668744,-0.436646558,0.016499162,-0.039232912,21.2,0
139430,-0.724486195,1.264112072,0.398914237,-0.349296371,1.854825616,-0.384284744,1.718541978,-0.258596284,-0.909894568,-0.920146771,-2.002791393,-0.109986072,0.426085378,0.192648339,-1.10921045,-0.302691506,-0.756832787,-0.31058416,-0.37322533,-0.135654471,-0.010231588,0.064716129,-0.792472721,-1.040891212,1.495411741,-0.387496699,-0.003508641,0.025128114,1,0
139430,2.191132183,0.158126364,-2.994164327,-0.368706476,1.572022875,-0.558268606,0.932920067,-0.455665281,-0.232475846,0.1623074,0.142441529,1.073753279,0.914492318,0.791536554,-0.78840876,-0.530918466,-0.779556285,0.150967705,0.899856099,-0.113480218,0.267683477,0.971080076,-0.328661996,-0.224704654,0.920505211,0.46999131,-0.106577621,-0.10193931,6.48,0
139431,2.082643174,-0.036113695,-2.777753878,0.009026096,0.910685596,-1.529854627,1.106926687,-0.678404652,0.168077818,0.004498467,-1.373590532,-0.010538878,-0.146539342,0.858656173,-0.036145014,-0.810017993,-0.301044006,-0.364001891,0.441053023,-0.117003957,0.270436705,0.86857555,-0.343026239,-0.554013387,0.822551561,0.495005229,-0.115303515,-0.086986834,65,0
139431,-0.495875853,0.250553903,1.749124296,0.026187303,0.269710143,-0.07518753,0.612227865,-0.702151718,1.263892992,0.493562959,-0.572772338,-0.383697317,-0.442758946,-0.892083588,0.880262537,-0.731475863,-0.388383201,0.351846202,0.710876615,-0.010429189,0.180333037,1.202852513,-0.044037136,1.174092111,-0.717475418,-0.299639729,-0.753980745,-0.424251994,3.54,0
139432,2.226907371,-0.664612056,-1.770590423,-1.063059322,0.134096762,-0.541834657,-0.138366304,-0.3651437,-0.648417995,0.735345091,-1.113697298,0.011986289,1.558691876,-0.343510228,-0.366553825,0.793811454,0.040417221,-1.769567484,1.082545803,0.140651611,0.007044834,0.030007013,0.101695668,0.131495631,0.134477191,-0.279483809,-0.042379264,-0.055472767,40,0
139432,1.905790264,-1.277584727,-1.843884146,-1.69212081,0.293666201,1.065597258,-0.591484868,0.238611853,-0.553714823,0.634244518,1.226135134,0.885392376,0.606962347,0.451968715,0.897854481,-2.20663747,0.330010039,0.266815239,-1.376270632,-0.426306333,0.019150407,0.515498599,0.110321861,-0.660043311,-0.319164194,1.104230037,-0.050167282,-0.071972723,98.25,0
139432,0.650054363,-4.258445539,-1.2420441,-0.670341046,-2.402335507,0.360609617,-0.520115065,-0.109356319,-0.488447573,0.95463384,-1.498984429,-0.664447281,-0.031419341,-0.763993611,-1.164628497,-0.75492233,0.962588108,-0.355183512,0.039860314,1.199683732,-0.064091017,-1.412646418,-0.230071043,0.646589862,-0.82449842,-0.586912533,-0.105792756,0.110721543,835,0
139433,2.021018722,0.1565659,-1.591011805,0.339460903,0.43335944,-0.65044948,0.123816523,-0.133371077,0.135944708,-0.22578878,1.394837762,1.197842377,0.512217574,-0.749326043,-0.571098468,0.431558473,0.258494944,0.057001658,0.268257159,-0.116489545,-0.294632001,-0.750912911,0.344501985,0.685237148,-0.293764677,0.140773905,-0.062407765,-0.037667102,0.89,0
139433,-1.27664701,0.860061296,-0.235331227,-2.834975863,-0.778721482,0.918745831,-1.564624662,-6.148247329,-1.065559155,2.0138924,-1.059197712,-0.699621773,0.570492064,-0.933694534,-0.649411031,-0.732709001,0.578096316,-0.071813953,-0.466257808,-1.47911561,5.139096285,-1.618070017,0.753042189,0.490593659,-0.283605237,-0.292882058,-0.259178811,-0.410543785,50,0
139433,-0.451533032,3.057043209,-1.572704091,5.039059888,0.380453693,1.050762814,-1.934630341,-6.345920901,-1.126831712,1.202267319,-0.21903278,-0.534740996,-0.484867045,-2.058199561,0.702640967,0.797374395,2.86081853,0.754040823,0.379930954,-1.159117314,5.656380591,-3.337343825,0.92709074,-0.490297868,0.377357222,0.20024316,0.32595125,0.157658382,0.86,0
139434,-1.501998254,-5.84843654,-2.556908053,2.167270895,-0.973086746,3.070909112,1.236151555,0.393978109,0.525412248,-0.577771002,1.245884969,0.916287399,-0.154445543,0.763301448,1.511229744,-0.204257465,0.056171808,-0.511827938,-2.380423937,3.085452001,1.381066759,0.339615147,-1.253159293,-1.011760145,-0.994500828,-0.637892966,-0.204345225,0.241641618,1700,0
139434,-0.773699958,1.322560685,-1.606321966,-0.951342023,1.904367828,-0.774435002,0.727354078,0.396575027,-0.54621865,-2.178576509,0.190494519,-0.375707466,-0.366631424,-2.115322853,-0.255024044,1.631259495,0.965585379,2.321972081,-0.644323656,-0.156032862,0.231593178,0.48574832,-0.530470369,-1.673869914,0.123245364,-0.19783164,0.057313856,0.099678814,1,0
139434,1.60889853,-0.993787172,-0.400854885,1.620247318,-0.696223762,0.681780846,-0.697791456,0.330807214,1.527032102,0.127737294,-0.165835331,0.537295642,-1.596700992,-0.124065863,-1.882674344,-0.242538273,-0.208332827,0.719613377,0.07581218,-0.049110019,0.363525831,1.089889983,-0.133272986,0.784345566,0.17903802,-0.355785328,0.030040955,-0.020519878,150,0
139435,2.176741024,-0.003594708,-2.582105869,-0.760504956,0.617512545,-2.035504172,1.049802567,-0.789787809,0.253539876,-0.229572271,-0.631425817,0.696084033,0.666244807,0.668059599,-0.027592727,-1.084354223,-0.038336516,-0.794735143,0.588008738,-0.136810634,0.264281547,1.007661098,-0.221536412,0.052470793,0.673942896,1.074413813,-0.145614829,-0.098279143,17.32,0
139435,0.12578899,0.983233375,-0.339955609,-0.400634211,0.667300366,-1.416077054,1.145056189,-0.3009542,-0.070254021,-1.199780365,-0.577507474,-0.476047418,-0.449803422,-0.881418247,0.499934958,0.274820298,0.382404727,0.72569913,-0.649715523,-0.151708159,0.27191479,0.844301979,-0.253778069,-0.0427313,-0.008515641,-0.178390489,0.065512041,0.066975963,20,0
139435,-6.204985208,4.891026584,-2.470166385,-1.458718081,-2.482877225,1.69628436,-4.99808326,-4.624978293,0.309369108,-0.742887215,-0.776095526,2.148037483,-0.210557898,2.294071269,-0.636552613,1.318081387,0.843731338,0.872733936,0.095922037,-2.255600511,7.83794726,-3.11861358,1.450704546,0.02174571,0.100966574,-0.261988048,-0.771841067,-0.119583528,7.7,0
139435,-0.793960719,0.59934791,-0.471965818,-0.61744589,0.518007799,-0.614364886,0.293276586,0.466841057,0.185540787,-1.263639176,-1.877380251,-0.896503661,-0.720879383,-0.890360624,0.170098739,1.025858784,0.29024065,0.792087892,-0.116173384,0.127616623,-0.042275004,-0.305086664,-0.099885118,-1.101575659,0.022707745,0.61479876,0.101305211,-0.017868365,60.84,0
139436,-1.637104759,-0.106207449,2.792867286,1.478867294,-0.863790777,1.921045852,-1.468767469,-2.280504292,1.240472178,-1.141261417,-2.355979673,-0.143237377,-1.139881283,-0.942360496,-1.028962613,-0.455056838,0.353184553,0.644488434,0.93574432,0.586419388,-1.259055293,1.162946129,-0.263050524,-0.398937344,0.471062976,-0.171052698,0.139247424,-0.171090786,144,0
139436,-1.470720165,-1.741649148,-3.125176392,-1.473515928,-3.237442332,1.38380329,6.228848222,-1.384983714,-2.045106814,-0.553270502,-0.920932825,-1.42544514,0.145219168,0.196008525,-0.780773028,0.54324733,0.168980008,-1.434649405,0.464910669,0.108977039,0.514412447,1.893448919,1.184474653,0.718428326,0.339597284,0.143719346,0.575717897,-0.158196197,1207.7,0
139436,1.93906636,-0.632684362,-0.419106639,0.486039451,-0.735551891,-0.055307157,-0.839926752,0.232195914,1.272862408,0.257210137,0.103773023,-0.120817787,-1.920362717,0.361514761,-0.111786997,0.585208887,-0.683388481,0.803732579,0.025602967,-0.30179774,0.219800355,0.725667229,0.095226776,-0.394489782,-0.255725294,0.444073034,-0.024551346,-0.063068894,17.38,0
139436,1.965093656,0.120982172,-1.553397939,1.306393478,0.388501278,-0.88316243,0.517069992,-0.249762458,0.015777907,0.438967397,0.711431888,0.758942187,-0.891804502,0.842726501,-1.166162598,-0.541738769,-0.316188467,-0.126129535,0.035295663,-0.312347196,0.105586499,0.454922702,-0.004022092,0.00934174,0.396026733,-0.51117568,-0.023233979,-0.071191332,16.02,0
139436,2.091399723,-0.212490778,-1.549672227,0.335004117,-0.063947956,-1.270565565,0.193241721,-0.353477595,0.705911558,0.167337943,-1.233336159,-0.457804793,-1.180672992,0.545349308,0.087034035,-0.27065232,-0.205897456,-0.144993769,-0.028678921,-0.284006862,0.311560346,1.080246999,-0.114785146,-0.022825362,0.320967033,1.019757286,-0.103254006,-0.082669378,8.48,0
139437,2.077004422,0.116183625,-1.831636172,1.235923824,0.611580229,-0.746311374,0.493055855,-0.282236839,0.474569598,0.288963165,-1.805170783,-0.563704145,-1.387827811,0.715966973,-0.292708193,-0.426408846,-0.327657081,-0.284948304,0.050713536,-0.363464983,-0.046790252,0.035969262,-0.037651748,-0.751098199,0.448993287,-0.487747952,-0.019612439,-0.070043953,6,0
139437,2.044544361,0.080230896,-1.814584742,0.223994797,0.640613933,-0.300386166,0.051779114,-0.035913132,0.275439422,-0.213148068,0.884145473,0.678171655,-0.114661665,-0.63181521,-0.409788432,0.549904539,0.176508226,0.215864032,0.386370765,-0.150424097,-0.3287204,-0.876493788,0.298104127,0.122315541,-0.267473235,0.178702833,-0.064686349,-0.044584778,1.79,0
139438,-0.230235288,0.884915093,0.044162798,-0.797501765,0.445762026,-0.39885353,0.512016877,-0.70529508,0.02836816,-0.132837082,0.245403658,-0.058619359,-1.656154123,0.642367049,-0.872274636,0.222615196,-0.566977071,-0.02338734,0.252674577,-0.294825529,0.518920181,-0.888310366,0.153814747,-0.460775445,-0.526449525,0.158123482,0.27254649,0.086703495,4.49,0
139438,-0.558210446,0.39483738,0.304298454,-2.845153328,0.940291606,-1.548443272,1.234174086,-0.318392201,0.516189922,-1.90410039,-0.391024258,0.777220811,0.218593258,0.277863952,-0.081261461,-1.05305682,-0.138598838,-0.72305929,0.17321929,-0.077258352,-0.014189272,-0.002210193,-0.185455677,1.123286715,0.268488606,-0.458350406,0.066685274,0.129909634,6.87,0
139439,2.055108753,-2.005633092,-1.2905501,-1.754697386,-1.105074694,0.21593646,-1.242313858,0.025081361,-1.082237651,1.685313089,-0.69451845,-0.985865816,-0.239051598,-0.223638591,-0.559446088,0.212088875,-0.249615719,1.08466422,0.544760876,-0.149427053,-0.105738297,-0.163613312,-0.036387946,-1.422470397,-0.213202202,-0.12311368,-0.011521414,-0.045502291,158,0
139439,1.76677343,-2.427346749,-1.254618491,-1.565859127,-1.420256003,0.191494637,-1.154285999,0.0665955,-1.084529314,1.634741188,-0.05746514,-1.035984102,-0.884148155,-0.052486755,-0.500935267,0.038419609,0.063684635,0.940952334,0.206634111,0.072035156,0.012138037,-0.176975931,-0.00026863,0.147733623,-0.369491667,-0.220420515,-0.042386634,-0.009577244,282,0
139440,1.969475733,-1.734717845,-1.854537454,-1.499591903,-0.717684116,-0.689947715,-0.292063504,-0.447281026,-1.718667967,1.479164988,-1.066656354,-0.36829806,1.412640873,-0.332459755,-0.513949137,-0.825774844,0.481454763,-0.462264162,0.119483447,0.059584172,-0.195599208,-0.505160102,0.050073414,0.482208433,-0.053794117,-0.2795466,-0.055417236,-0.01843095,219,0
139440,1.761305727,-0.998053851,-0.760316048,-0.438074515,-0.143302965,1.118075828,-0.890013836,0.439460794,1.243487821,-0.188919594,-0.261523219,0.056766306,-0.509625145,0.10584985,1.882853132,-0.273337196,0.312392957,-1.365881795,-1.306984046,-0.101063716,0.269721741,0.772733477,0.274962008,-0.275163414,-0.739646036,1.332765435,-0.054365303,-0.050684245,87.92,0
139440,-2.030955561,-1.430078389,-0.706879855,-3.474450617,-0.263891511,2.078245038,2.893672813,-0.373957918,-1.007884083,-0.610267816,0.546195248,-0.690611714,-1.361930617,0.335728522,-0.065329594,-1.817216916,-0.191688178,0.327095893,-1.954110248,-1.118655613,-0.486625415,-0.290029611,-0.462489588,-0.889732585,0.758252191,0.751535391,-0.070647594,-0.275619378,610.53,0
139440,2.034254556,-0.170714099,-2.163715837,0.073581577,0.589713384,-0.234180949,-0.066970841,0.012685615,1.056091395,-0.635710253,-0.232043359,-0.143151926,-1.290261394,-1.067229866,-0.587293405,0.635688035,0.408859639,1.115667401,0.931009749,-0.173661663,-0.287304693,-0.697726563,0.002911296,-1.535973506,0.0366575,-0.021095127,-0.024564133,-0.044531434,30,0
139440,-0.734954904,0.184555071,1.896139416,0.959828281,-1.392883831,1.168286654,0.905362334,0.094804742,0.886306286,-0.84731409,-1.802402237,0.296085673,0.202044176,-1.000280478,-1.184924979,-0.230480268,-0.189500329,0.215654954,0.280741711,-0.078495544,0.035048931,0.513503971,0.067249431,-0.10367533,-0.317514079,-0.633264036,0.236798388,0.128265185,257.5,0
139441,-1.391971437,-0.122491845,-0.36561403,-4.16287672,1.708036093,3.628920606,-0.698745517,0.945742532,-2.146784652,0.974878479,-0.458503134,-1.169932968,0.085004457,-0.409035408,-0.359052443,-0.553291911,0.255608653,-0.215643437,-0.777356862,-0.45439723,-0.11395622,-0.233541432,-0.313401259,0.678680632,0.694059224,-0.190159279,-0.9525778,-0.191301112,10,0
139441,-1.435380145,-0.648455736,3.058150451,-1.195844663,-0.405820968,1.171274238,-0.692659114,0.493137482,1.742426763,-0.801413455,-0.067320813,0.709387854,-0.687480096,-1.509496184,-2.368701106,0.056096686,-0.231986714,0.306244843,0.366163968,0.046446209,-0.02554004,0.581446715,-0.481432683,0.837319307,0.285816873,1.373969285,0.055495576,-0.162949202,66.32,0
139443,-0.331999262,-0.17220787,-0.856790053,-1.802071028,0.628897326,-1.63851153,0.869612941,-0.225210997,-0.963291066,-0.359098316,-0.63398391,-1.582012014,-1.54703096,-1.115310242,-1.218485285,0.895433781,1.36142418,-1.162238472,-0.225953111,0.292139457,0.230975218,0.454996525,0.115484258,1.029750156,0.100475256,-0.257377142,0.227836124,0.1528796,91.23,0
139443,0.257553376,1.046496635,-0.303638697,-0.638186796,1.282834311,-0.658512595,1.254733308,-0.391006445,-0.085125428,-0.65899854,-0.56576939,0.424118216,1.33715748,-1.501274808,-0.338338396,0.248524068,0.10976964,-0.336298672,-0.153020321,0.178987803,-0.392868468,-0.739699042,0.01105842,0.406341248,-0.374851235,0.092599339,0.067602293,-0.138060601,1.98,0
139444,-3.771665966,-4.078393783,3.022823143,-0.300020436,0.714368905,0.132794304,0.429735535,-1.142667312,3.156107505,0.074859218,-1.034458618,0.427287354,0.842692213,-2.967490549,-0.658792928,-0.857468615,-0.347417347,-0.227412018,1.566493993,-1.29226799,-0.777752672,1.159893173,1.060442853,0.022891878,0.804096606,0.944482352,-0.842865405,-0.486894738,166.97,0
139444,-0.007544374,0.778559145,0.196086147,-0.405930351,0.624239224,-1.052207201,1.212274225,-0.330164309,-0.444522324,-0.52116529,-0.847670304,0.236164666,0.362548522,0.242779389,-0.247870951,-0.525582747,-0.133905796,-0.770808974,0.439376421,-0.034924436,-0.031232069,0.002958559,0.068712387,0.029650575,-0.886752609,0.380196516,0.142567853,0.210020508,23.38,0
139444,-3.495616869,3.619399325,-1.444494336,-2.85697908,2.247294484,-0.780071813,3.797313646,-2.55248926,4.844990551,8.261814953,1.42285237,-0.474228537,-0.178886446,-3.032505143,-0.179897031,-1.58412109,-2.424167008,-0.23307815,0.007769377,3.268503276,-1.026897379,0.831646604,-0.649008604,-1.050170567,0.438931875,-0.205191112,-0.33017026,-2.019146288,19.26,0
139445,0.281583038,-3.58243207,-1.890151593,-0.344996919,-1.174453639,0.492741039,0.436674006,-0.10696096,1.176384524,-0.654113611,0.544892309,1.081349846,0.714377797,0.224183893,0.691382185,0.693246616,-0.95667689,0.874574735,0.247578491,1.779608917,0.746349247,0.200555117,-0.681068353,0.158839951,-0.60457876,0.597708218,-0.215195787,0.098178444,924,0
139446,-0.829870559,0.408231279,1.244751516,-1.530729493,0.579984228,0.260132547,0.079862905,0.306095575,0.612338501,-0.714480222,0.074510884,0.604517536,-0.039950406,-0.255557923,-0.823682539,0.604376892,-1.17851658,0.869656475,-0.308843468,-0.054167595,0.22050659,0.80245051,-0.371106447,0.321608087,-0.009742483,0.000435845,0.264054435,0.183712243,1,0
139446,2.012874817,-1.803975091,-0.800206698,-1.550198917,-1.413919117,-0.262239227,-1.14986109,-0.103722747,-1.401254329,1.636391918,0.565360507,0.249519975,1.213258616,-0.486892604,-0.770726768,-0.229293032,0.090228686,0.451073676,0.076403226,-0.124915352,-0.024754778,0.196457546,0.096749832,-0.388094294,-0.304091147,-0.185815354,0.007526669,-0.035476781,138,0
139447,1.957539513,-1.38320961,-1.277561112,-1.061874743,-0.618595676,-0.068952072,-0.699621747,0.064818641,-0.112203729,0.874161156,-0.163969689,-0.893448249,-1.454943891,0.256842283,-0.390560587,1.597730691,-0.242652694,-0.933620039,1.443490965,0.141665722,-0.231007735,-1.079262481,0.248135222,-1.255218642,-0.538640603,-0.629002866,-0.045021085,-0.047716186,137.6,0
139448,2.051619515,-0.040350852,-2.229638167,-0.126767465,0.643961136,-1.118256839,0.646071535,-0.352360009,0.024185285,0.191550387,0.979402512,0.573195166,-0.816937734,1.133891376,-0.213685471,-0.399173151,-0.475087098,0.054186808,0.389246751,-0.198598966,0.203051363,0.575260409,-0.026982846,0.805753026,0.392235091,0.184197296,-0.103390651,-0.07887391,27.09,0
139448,-3.507803769,-4.872837037,-2.843303291,-0.377316979,4.252683098,-2.095119999,-1.317107863,0.702097439,-1.524597512,0.678515722,0.043555689,0.241212691,-0.761537446,1.655299334,-0.737255684,-2.597044254,0.607958452,0.453990863,-1.659786272,0.856461643,0.711099119,0.841738288,0.299747134,-1.560809135,-1.509568785,0.735592546,0.465205078,-0.447588764,120.64,0
139448,-0.027359833,0.799074364,-0.244282323,-0.87466677,0.93995077,-0.308662338,0.84550353,-0.038203173,0.229066044,-0.273131935,-1.792087011,-0.728649511,-0.921169006,0.233768659,-0.176101587,0.191564344,-0.649874417,-0.342272917,0.221259705,-0.06811047,-0.310338731,-0.858015029,0.028516601,-0.00611412,-0.419572471,0.141258116,0.098321954,0.095164309,4.49,0
139449,1.966561317,0.799614204,-1.405338382,3.818666469,0.898581648,-0.755117244,0.890936296,-0.421131824,-1.424718355,1.516466614,-1.169423167,-0.073249182,0.213375932,0.499457766,-1.316127411,0.20545732,-0.540278143,-0.789584552,-1.359402215,-0.279266504,0.124796981,0.451841664,-0.024787137,0.061179126,0.429450356,0.16774661,-0.07749031,-0.065587832,13.1,0
139449,2.022715854,0.280624788,-2.04575277,1.126030229,0.900639879,-0.909498597,0.805847555,-0.427321611,-0.189650376,0.340482445,-0.806358089,0.203809318,0.118865474,0.763222231,0.264209802,-0.412053725,-0.462990156,-0.451436206,-0.406518236,-0.184243784,0.133453594,0.410465989,-0.015902846,0.608338235,0.489912218,-0.511350388,-0.038465648,-0.052492832,34.9,0
139450,0.312941366,1.38598858,0.164341975,4.940442455,-0.063451708,1.167927142,-0.549126489,-2.368314542,-0.916370692,1.737668212,-1.826530256,-0.746668821,-1.374390601,0.394560979,-0.960634475,-0.946388308,1.002827709,-0.270278437,1.269018998,-0.527508032,2.373870178,-0.183651833,-0.066565108,-0.081425267,0.309455649,0.643985047,0.399623302,0.313725536,46.27,0
139450,0.663604647,-1.981662773,-3.425578166,1.562590545,0.698464717,-0.30349203,1.924589293,-0.55358068,-0.630577921,0.203724291,0.456570259,0.730787732,-0.012822676,1.216643553,-0.839497959,-0.472581264,-0.583889375,0.258964573,-0.124543345,1.254687602,0.77404413,0.695713313,-0.903437945,0.311046709,0.647358094,-0.294658816,-0.198995834,0.041913871,742.45,0
139450,-0.528240213,0.86835495,1.52739793,-0.674812194,0.759410314,-0.314715353,1.1695227,-0.246909508,-0.302344216,-0.736667555,-0.703663953,-0.345909956,-0.24708931,0.160050606,1.103052865,-0.071162092,-0.57069497,-0.281344786,0.597986663,0.122786287,-0.47559289,-1.381011786,-0.099551918,0.571881856,0.225267266,-0.730350486,-0.135489606,-0.145753723,22.52,0
139451,0.119604364,1.325403715,-0.723559769,1.292555486,0.17966823,-1.070641883,0.39677483,0.07288229,-0.664131569,-0.55666625,-0.420578819,-0.026534958,0.607577173,-0.365359073,1.914306145,-0.812693507,1.46650224,1.001511488,2.208279402,0.131887484,0.424883175,1.360093713,-0.079765712,0.028321689,-0.986893119,0.161254655,0.211539075,0.220556349,9.49,0
139451,-4.779951591,-3.19059261,-1.317614646,4.161652508,2.879234739,-1.466908463,-0.938052883,-0.114341396,-0.430700318,1.941780185,-1.546550561,-0.150660193,0.403003456,0.03008648,-0.806141737,1.288618779,-0.956988334,-0.265501952,-1.714520066,-2.090380467,-0.098071295,0.684230444,-2.059725059,0.906626704,-0.623107808,-0.026287941,-0.755340408,0.649179892,10.59,0
139452,2.024133751,-1.101854311,0.223478711,-0.408970744,-1.627417503,-0.360320907,-1.362929926,-0.012153322,0.192976781,0.818135547,-0.973425614,0.255627404,1.397224774,-0.582328771,1.276158598,-0.452602881,-0.751693136,1.744415715,-1.3650446,-0.438571924,-0.101521623,0.231107475,0.289328985,-0.091855404,-0.69095725,0.602066065,0.018551533,-0.022803211,45.9,0
139453,-0.368777803,1.212695329,-1.215537534,-0.24895819,0.707154471,-1.084841817,0.64622302,0.144949661,-0.05216091,-0.890285721,-1.262298069,-0.272953142,0.243832851,-0.611566875,0.706898515,0.340029878,0.341881963,0.940402432,0.056791184,-0.04072861,0.282614542,0.865560277,-0.230847218,-0.715815649,-0.218288174,-0.1107046,0.131371535,0.112673258,22.55,0
139453,0.050453171,0.761592297,0.313757463,-0.096404006,0.574694567,-0.607692623,1.080279386,-0.343388363,0.899735553,-1.209764428,-1.000921762,0.333978791,-0.236231341,-1.894541231,-1.800092281,-0.766265347,1.05140149,-0.436796851,0.231253156,-0.147701437,-0.368832707,-0.54551204,-0.077311411,-0.121189662,-0.292478794,-0.614610855,-0.183032925,-0.157287756,17.27,0
139453,-0.762371195,0.564383324,1.273724353,-0.825373642,-0.14872837,-0.70015488,0.687439557,-0.190103109,0.903610674,0.067742892,-1.087026052,-0.766279855,-1.353402247,-0.226438159,0.265963672,0.345683819,-0.652174218,-0.245595975,-0.221596982,0.054501129,-0.315093682,-0.566362088,0.084432584,-0.000229673,-0.916817656,0.140844982,0.209008704,0.095433882,49.99,0
139454,1.97988336,-0.454800354,-0.584971096,0.174701565,-0.216069415,0.438175104,-0.745734565,0.19263342,1.180794245,-0.013564337,0.275221487,1.142515148,0.494350449,-0.117780987,-0.181638926,0.436004075,-0.986461748,0.85867526,0.266467926,-0.140278709,0.208815111,0.804566435,0.072360802,0.227651859,-0.025248649,-0.234919411,0.034542,-0.044038791,9.99,0
139454,-0.210789539,0.411147758,1.039200992,-0.959273717,0.416875673,-0.113545125,0.352384544,0.069575872,0.627462377,-1.056245445,-1.175665025,0.668306841,1.01281414,-0.516079505,-0.411368693,0.192988694,-0.889896794,0.143734612,-1.007563884,-0.139376388,0.354819193,1.194034521,-0.04556584,0.717544116,-0.782008523,-0.495948423,0.264634782,0.254362732,9.99,0
139454,-1.444992112,0.060225064,1.07975355,-1.371395771,1.00295817,2.080124195,0.543693943,0.689264861,0.294989445,-0.973665803,0.525973293,0.345333359,-1.05031606,0.145272301,0.008385853,-0.563009268,0.082517686,-1.018283339,-0.187797764,-0.024884516,-0.379133037,-0.954809072,-0.056179496,-1.001678776,0.223320574,-0.197763621,0.230818923,0.098556635,138.98,0
139454,-1.946768042,0.321695882,-1.352213599,-1.033703632,1.856196439,-1.616974775,1.799889507,-0.791652198,0.589980682,0.985181818,-0.780722053,-0.224757846,-0.091339393,0.094181346,0.097726071,-0.636780567,-0.690484499,-0.443584315,0.015890331,-0.485035884,-0.201393447,0.962685689,0.571546887,0.726433818,0.097057051,0.088408107,0.62772912,0.176587688,25.19,0
139454,-0.621898064,0.723245492,-1.601620225,-1.50572066,1.479658459,3.862488044,-1.344605349,1.836872518,0.582932201,-0.496910549,-0.72034025,0.403708121,-0.025590459,0.303349619,0.186891066,0.505260967,-0.429062824,0.038939231,-0.711546019,-0.418469541,0.41996988,0.794639043,0.249530814,0.741554138,-0.963098524,0.374305742,-0.72284503,-0.118920947,5.69,0
139454,-1.800116817,1.342803832,-0.970683125,-2.056883932,1.448688222,3.74416257,-1.250200724,2.378312725,-0.050518181,-1.332944496,-0.638780998,0.568499326,-0.049273365,0.896339337,0.611391046,0.446666119,-0.162021594,-0.14219122,-0.225873352,-0.262664051,-0.026854328,-0.524897884,0.131096681,0.669720538,-0.182726285,-0.256728245,-0.265968825,-0.007152309,0.92,0
